Unnamed: 0,Algorithm,ProofType,TotalCoinsMined,TotalCoinSupply,PC 1,PC 2,PC 3,class,CoinName
EMD,Scrypt,PoW,19496786.31025,32000000.0,-0.16921652708080573,-1.136454673964389,-0.014752425411733008,3,Emerald
EXCL,PoS,PoS,5679705.0,0.0,-0.3651826343183976,1.8101385759170918,0.013057624202829897,0,Exclusive Coin
FLT,Scrypt,PoS/PoW/PoT,461829905.32893,0.0,-0.29089623666067255,0.24642795065922626,-0.24155421958212384,0,FlutterCoin
FRK,Scrypt,PoW,1142732.14912776,11235813.0,-0.16958829638880735,-1.1364539738352812,-0.014745893000317726,3,Franko
FTC,NeoScrypt,PoW,208669093.00773,336000000.0,-0.17293779466472733,-1.6449971605032505,0.19655091702857716,3,FeatherCoin
GDC,Scrypt,PoW,884125802.0,1420609614.0,-0.14879162438470958,-1.1366760708902084,-0.015087277519320898,3,GrandCoin
GLC,Scrypt,PoW,65672720.4708748,70000000.0,-0.16838222071911088,-1.136449898723508,-0.014767919031758942,3,GlobalCoin
GLD,Scrypt,PoW,41658647.9999715,72245700.0,-0.16865999483361369,-1.1364624848655722,-0.01476131570313623,3,GoldCoin
HBN,Scrypt,PoW/PoS,89266933.684704,120000000.0,-0.32912487815359964,0.926754722228099,-0.608994844825401,0,HoboNickels
HYP,X11,PoS,1678520090.7713,0.0,-0.3244200122539816,1.1191744715422698,-0.18560587388287209,0,HyperStake
IFC,Scrypt,PoW,90595753018.6314,90600000000.0,1.5810172955402109,-1.1344460699562546,-0.04620305675738547,3,Infinite Coin
IOC,X11,PoW/PoS,17650913.9743456,22000000.0,-0.37998629040623644,1.1433210148043877,-0.5842843052485475,0,IOCoin
IXC,SHA-256,PoW,21089348.999,21000000.0,-0.14258066242568043,-1.303338050467167,0.16002250338499785,3,IXcoin
KGC,Scrypt,PoW,151447649.8,265420800.0,-0.16594693902249927,-1.1364983333956942,-0.014804948145714095,3,KrugerCoin
LKY,Scrypt,PoW,19326319.14375,20000000.0,-0.16930373364951284,-1.1364492473606083,-0.014751584554053754,3,LuckyCoin
LTB,Scrypt,PoW,1104344.22938102,1350000.0,-0.16965889063573414,-1.136449454199626,-0.014745228977747002,3,Litebar 
MAX,SHA3,PoW/PoS,61445805.0,100000000.0,-0.46004712554243027,2.835614039674664,-0.42687455562398674,0,MaxCoin
MEC,Scrypt,PoW,38151999.9930997,42000000.0,-0.1689174299093111,-1.1364502878523906,-0.014758331225901302,3,MegaCoin
MED,HybridScryptHash256,PoW,40431856.9,200000000.0,-0.17001600973158756,-2.1292290305223753,0.39184508609425617,3,MediterraneanCoin
MINT,Scrypt,PoS,21293925445.4969,0.0,-0.035223597374780986,0.9120573739678566,-0.21580480635079513,0,MintCoin
MINC,Scrypt,PoW,5804204.88794916,10000000.0,-0.16954005048852355,-1.136451163494389,-0.014747121945487907,3,MinCoin
MZC,SHA-256,PoW/PoS,1613836099.99999,2419200000.0,-0.26747491960222564,0.7595436783877779,-0.4348007633753031,0,MazaCoin
NAUT,Scrypt,PoS,16180000.0,16180000.0,-0.2953461246080466,0.9018113823477485,-0.2098234935191919,0,Nautilus Coin
NAV,X13,PoW/PoS,66087096.2077108,0.0,-0.26767705094608785,1.6754291417116949,-0.7030092744201643,0,NavCoin
NOBL,Scrypt,PoW,2366066305.76482,15000000000.0,-0.03434172881226906,-1.1421966345305459,-0.016401226919345927,3,NobleCoin
NMC,SHA-256,PoW,14736400.0,21000000.0,-0.1426583621188345,-1.3033411074205474,0.16002428955955347,3,Namecoin
NYAN,Scrypt,PoW,334709223.483138,337000000.0,-0.16319781468086628,-1.1364430090103517,-0.014861203148663621,3,NyanCoin
OPAL,X13,PoW/PoS,15156364.3306548,0.0,-0.2682999588648479,1.6754046345303832,-0.702994954900616,0,OpalCoin
ORB,NeoScrypt,PoW/PoS,3220616.279225,3770000.0,-0.3391930949680313,0.4182727118409687,-0.39758635507177154,0,Orbitcoin
POT,Scrypt,PoW/PoS,222677226.014206,420000000.0,-0.32536516283045347,0.9266812017044938,-0.6090521772729962,0,PotCoin
PXC,Scrypt,PoW/PoS,73959274.625,98000000.0,-0.32946815475575775,0.926757455544521,-0.6089890872691608,0,PhoenixCoin
RDD,Scrypt,PoW/PoS,29315567169.0888,0.0,0.02747594208060326,0.940873110049496,-0.6172040874034506,0,Reddcoin
RPC,Scrypt,PoW,1104157.42169891,21000000.0,-0.16951950618363593,-1.1364584746716029,-0.014746527347580978,3,RonPaulCoin
SBC,Scrypt,PoW,24215181.725,250000000.0,-0.1676124417528442,-1.1365524769862816,-0.014768156909744905,3,StableCoin
SMC,Scrypt,PoW,25593737.1355044,51200000.0,-0.16900576369714562,-1.1364605540023294,-0.014755408298164891,3,SmartCoin
SUPER,X11,PoS,50707661.7493518,0.0,-0.344328959463726,1.1183911901545942,-0.18514820341478003,0,SuperCoin
SYNC,X11,PoW/PoS,1177.0,1000.0,-0.38035820468057935,1.1433226206854505,-0.5842778892673467,0,SyncCoin
SYS,SHA-256,PoW,563336541.299966,888000000.0,-0.12979867161633846,-1.3034751269690514,0.15981275775179027,3,SysCoin
TES,Multiple,PoS,80260463.7331396,100000000.0,-0.2542839765812614,0.278537060113825,0.15850198250173492,0,TeslaCoin
TGC,SHA-256,PoW,43536800.0,47011968.0,-0.14212160386877032,-1.3033391899160314,0.16001447332728003,3,TigerCoin
TIT,PHI1612,PoS,1622326490.46336,2300000000.0,-0.3179861590854848,1.673461380207246,-0.20640322217901533,0,TittieCoin
TOR,X11,PoW/PoS,1431851.00002479,10000000.0,-0.38026977920072824,1.1433187190403022,-0.5842789522196715,0,TorCoin
TRC,SHA-256,PoW,22935396.0,42000000.0,-0.14240912143736545,-1.3033468022772403,0.1600205967294591,3,TerraCoin
UNB,SHA-256,PoW,2278150.0,80000000.0,-0.14239221776406064,-1.3033741862613204,0.16002389370981357,3,UnbreakableCoin
UNO,SHA-256,PoW,200911.79151896,250000.0,-0.14298332785065634,-1.303338576361579,0.16002974741789738,3,Unobtanium
URO,X11,PoW,1207310.0,0.0,-0.2189575602680794,-0.9198930188411475,0.009938759933709644,3,UroCoin
USDE,Scrypt,PoW/PoS,1098952592.6,1600000000.0,-0.30627758611435696,0.9265611716154015,-0.6093765194346032,0,UnitaryStatus Dollar
UTC,Scrypt,PoW/PoS,50235211.141939,100000000.0,-0.32974412478381915,0.9267451217400758,-0.6089825492432899,0,UltraCoin
VIA,Scrypt,PoW,23150892.1679687,23000000.0,-0.16923567682114762,-1.1364487841852189,-0.014752858091033556,3,ViaCoin
VRC,Scrypt,PoST,32021108.4136696,0.0,-0.2967937191674374,0.3124222676735774,-0.2819101071798436,0,VeriCoin
VTC,Lyra2REv2,PoW,51173723.8166347,84000000.0,-0.18613958158407093,-1.1701539823132607,0.21616226069951647,3,Vertcoin
WDC,Scrypt,PoW,119606941.0,265420800.0,-0.16633636656299355,-1.1365136547153551,-0.014795995915198487,3,WorldCoin
XC,X11,PoW/PoS,6950831.0970606,5500000.0,-0.3802341999844805,1.1433234404354504,-0.5842802065696017,0,X11 Coin
XCR,Multiple,PoS,100000000.0,0.0,-0.25475189959830996,0.2785924637648176,0.15850304034503868,0,Crypti
XJO,SHA-256,PoW,39195739.362088,45000000.0,-0.14218896901693123,-1.3033403551768779,0.16001582679158546,3,JouleCoin
XST,X13,PoW/PoS,33093725.4123502,0.0,-0.268080576110121,1.6754132657466267,-0.7029999981109367,0,StealthCoin
ZCC,Scrypt,PoW/PoS,147990237.978331,1000000000.0,-0.3221644073391521,0.926379012869448,-0.6090695034561316,0,ZCC Coin
BCN,CryptoNight,PoW,184066828814.0,184467440735.0,3.8582824058119862,-2.2595099128672427,0.3178939782189371,3,ByteCoin
XDN,CryptoNight,PoW,6906587610.38292,10000000000.0,0.4539454455876894,-2.2646673127526675,0.3792321453094764,3,DigitalNote 
BURST,Shabal256,PoC,1813033920.0,2158812800.0,-0.053496994421835954,1.373469885907245,0.23170615264156508,0,BurstCoin
SJCX,Counterparty,PoS,51173144.0,500000000.0,-0.35734433659500914,1.7930683355363222,-0.049550686870646794,0,StorjCoin
MONA,Scrypt,PoW,68194674.8711679,105120000.0,-0.168102253217326,-1.1364648071176893,-0.014770948737159553,3,MonaCoin
NTRN,SHA-256,PoW/PoS,39121694.0,68000000.0,-0.30341262466378094,0.7598652713460359,-0.4342026604193785,0,Neutron
FAIR,Groestl,PoW/PoS,53193831.0,0.0,-0.35889900664798585,0.8173254414555913,-0.47978466593879954,0,FairCoin
NLG,Scrypt,PoW,415032420.0,1680000000.0,-0.1526888887332656,-1.1370208661105676,-0.01497252860538201,3,Gulden
RBY,Scrypt,PoS,27184490.3918338,0.0,-0.29532630666106846,0.9018241050299466,-0.20982551837253088,0,RubyCoin
PTC,Scrypt,PoW,137517654.41397,166386000.0,-0.1668198103639062,-1.1364595741467514,-0.014794487663964568,3,PesetaCoin
KORE,X13,PoW/PoS,2022464.886973,12000000.0,-0.2683754712481397,1.6753928060448167,-0.702992055145688,0,Kore
WBB,Scrypt,PoW,181919.2435974,2628000.0,-0.16966110688932465,-1.136450484727214,-0.014745054078738103,3,Wild Beast Coin
NOTE,Scrypt,PoS,174646113.934655,500000000.0,-0.28997604211854683,0.9016655353127121,-0.2099000169416016,0,Dnotes
FLO,Scrypt,PoW,152270664.860648,160000000.0,-0.16668467270087764,-1.1364495436876723,-0.014798213601832456,3,Flo
8BIT,Scrypt,PoW/PoS,1467841.0,0.0,-0.3310499209850743,0.926767560791609,-0.6089622302201568,0,8BIT Coin
STV,X13,PoW/PoS,7096834.0,10000000.0,-0.26832759616152935,1.6753961658678462,-0.7029933496839188,0,Sativa Coin
ABY,Scrypt,PoW,792537250.0,1000000000.0,-0.15289538023292132,-1.1365270601615074,-0.015033733958140116,3,ArtByte
FLDC,Stanford Folding,PoW,719416990.0,1000000000.0,-0.13912093294163255,-2.152154880064992,0.3620409480673204,3,Folding Coin
U,X11,PoS,2689812.0,20000000.0,-0.3447743719480926,1.118358903562407,-0.18513602442120453,0,Ucoin
UIS,Multiple,PoW,65113302.0,0.0,-0.12920176822452648,-1.7596847133378244,0.3535858949659916,3,Unitus
CYP,QuBit,PoW,6365285.0,0.0,-0.190871883061825,-1.537039591592673,0.2066956337353785,3,CypherPunkCoin
OMC,Scrypt,PoW,10140044.4430293,3371337.0,-0.1695340412761342,-1.1364460342423919,-0.014747902990783768,3,OmniCron
VTR,Scrypt,PoW/PoS,11604722.0,20000000.0,-0.3307840724888491,0.9267632574715666,-0.6089664018222453,0,Vtorrent
GRE,Scrypt,PoW,4610340640.89,10000000000.0,-0.04236051213646208,-1.138821457369736,-0.016701832451475558,3,GreenCoin
XCN,M7 POW,PoW,708506520.0,1840000000.0,-0.1200078423580099,-2.2585843199922855,0.3938487025902054,3,Cryptonite
MSC,Scrypt,PoW,619478.0,619478.0,-0.16967000272616894,-1.136449352162749,-0.014745044383280795,3,MasterCoin
SOON,SHA-256,PoW,12462620.0,21000000.0,-0.14268617156738,-1.303342201532818,0.16002492884817077,3,SoonCoin
1CR,Scrypt,PoW,88213.0,92000000000.0,0.48291858579967223,-1.1786821555932085,-0.020823981652516147,3,1Credit
ISL,X11,PoW/PoS,1513704.0,0.0,-0.38033971282438206,1.1433233489520973,-0.5842783144584596,0,IslaCoin
NXS,SHA3,PoW/nPoS,63657220.0,78000000.0,-0.539023933370169,4.410506654123639,0.1495164189863939,0,Nexus
MARS,X11,PoW,32221574.820996,33000000.0,-0.2183441559479872,-0.9198932439284605,0.009927859506876396,3,MarsCoin 
CTO,Lyra2RE,PoW,13742738.0,65789100.0,-0.1534693903917127,-2.1422293612796297,0.3965525895377444,3,Crypto
ACP,SHA-256,PoW,14747200.0002,53760000.0,-0.14242584786670995,-1.303356140784404,0.1600221218250253,3,Anarchists Prime
DRZ,QUAIT,PoW/PoS,8568038.35935056,5060000.0,-0.40675070399698443,1.7883011128555304,-0.7431482602508301,0,Droidz
BSC,X11,PoW,15863837.5,21000000.0,-0.218629340797994,-0.9198956064207712,0.009933251524982303,3,BowsCoin
SQL,X11,PoS/PoW,329200.01639,0.0,-0.33910277701959884,0.4530685200563935,-0.2590781002960402,0,Squall Coin
SONG,Scrypt,PoW,32565300.0,210240000.0,-0.16779235216754432,-1.1365302070936436,-0.014767877361592543,3,Song Coin
ZNY,Scrypt,PoW,75614500.0,250000000.0,-0.16698380279180083,-1.1365277443275144,-0.01478260817552651,3,BitZeny
DIGS,Scrypt,PoS,100000000.0,100000000.0,-0.29372638987774274,0.9018132376188035,-0.20985259869263512,0,Diggits
EXP,Ethash,PoW,10495278.0,16906397.0,-0.15310913414292115,-1.9352295667663892,0.32978789315148227,3,Expanse
CON,X13,PoW/PoS,23042604.0,50000000.0,-0.26784883264145937,1.6753854766563794,-0.703000476043888,0,Paycon
SC,Blake2b,PoW,33098296530.0,0.0,0.3632008599007111,-2.1118202709269074,0.3758108247587765,3,Siacoin
EMC,SHA-256,PoW/PoS,43059794.804778,1000000000.0,-0.29675334327717834,0.7594393293550917,-0.43426535184843884,0,Emercoin
EGC,X15,PoW/PoS,13530556.4180753,26298000.0,-0.24396163615190783,1.6726336268775948,-0.6983697902640471,0,EverGreenCoin
MND,X11,PoW,15867695.0,16000000.0,-0.218664760981936,-0.9198933093019768,0.009933580827788084,3,MindCoin
I0C,SHA-256,PoW,20997476.8650231,21000000.0,-0.1425817860670981,-1.303338094674799,0.16002252921546947,3,I0coin
DCR,BLAKE256,PoW/PoS,10365046.9281661,21000000.0,-0.06783725537488669,0.8263940571987254,-0.5807306182864768,0,Decred
RVR,Scrypt,PoW,210000000.0,210000000.0,-0.16562394088731747,-1.1364447177363355,-0.014817748468325414,3,Revolution VR
HODL,1GB AES Pattern Search,PoW,11448949.0,81962100.0,-0.14403040905101,-2.18325212949346,0.4580078213456264,3,HOdlcoin
EDRC,SHA-256,PoW/PoS,3669691.84494672,22000000.0,-0.30417251983967614,0.759869328736798,-0.43418965328553855,0,EDRCoin
HTC,X11,PoW/PoS,10996318099.0,26550000000.0,-0.057536145595759786,1.136426056047687,-0.5891239349608731,0,Hitcoin
GAME,Scrypt,PoW,69836100.0,84000000.0,-0.16823199192168695,-1.1364543220967571,-0.014770014678687396,3,Gamecredits
DBIC,SHA-256,PoW/PoS,5129014.0,10500000.0,-0.30423624654649833,0.759875310046959,-0.43418930369288095,0,DubaiCoin
DIEM,SHA-256,PoW,21739971929.0,21626280000.0,0.276308423454528,-1.3028051753829022,0.15248847041361493,3,CarpeDiemCoin
PWR,NIST5,PoW/PoS,10069449031.9252,0.0,-0.2287766756566137,1.42979325134531,-0.6779480274513329,0,PWR Coin
BLRY,Scrypt,PoW/PoS,8998743.2411911,42000000.0,-0.3306598884942326,0.9267519043542148,-0.6089671228381207,0,BillaryCoin
GPU,Scrypt,PoS,40477042.0,221052632.0,-0.29359570142120595,0.9017290264579575,-0.20984386226272636,0,GPU Coin
ADZ,X11,PoW,45110324.0,84000000.0,-0.21782475309846705,-0.9199104537148775,0.009920865796765679,3,Adzcoin
SOIL,Dagger,PoW,5702048.0,30000000.0,-0.15079099334438292,-2.21304969351321,0.4295771575546184,3,SoilCoin
YOC,Scrypt,PoW,636462.55983338,168351300.0,-0.16847999391093413,-1.136526341706175,-0.014756132453645349,3,YoCoin
SIB,X11GOST,PoW,17263355.0,24000000.0,-0.15962946988347138,-2.0321316963255778,0.37655385317546297,3,SibCoin
ERC,X11,PoW/PoS,10407269.7881868,384000000.0,-0.3775070466539708,1.1431513522469734,-0.5843061886944635,0,EuropeCoin
ZEIT,Scrypt,PoS,36971236046.8073,99000000000.0,0.8587714162896554,0.874154884569627,-0.22675425808845218,0,ZeitCoin
SWING,SHA-256,PoW/PoS,4377081.60953993,40000000.0,-0.3040361856076443,0.759861406177789,-0.4341910415674776,0,SwingCoin
SAFEX,Scrypt,PoC,2147483647.0,2147483647.0,-0.0899811457631211,0.6187846124158448,-0.14296643375083998,0,SafeExchangeCoin
NEBU,PoS,PoS,20000000.0,20000000.0,-0.36486562060989247,1.810136285599447,0.013052276405617373,0,Nebuchadnezzar
FRN,Scrypt,PoW,6570807.65677618,20000000.0,-0.1694597398332106,-1.1364553851407109,-0.014747998255774416,3,Francs
BOLI,X11,PoW,13654082.4987998,25000000.0,-0.2186279932988388,-0.9198985059351708,0.00993360850264402,3,BolivarCoin
XRA,X11,PoW/PoS,134554941.15119,75000000.0,-0.37818054256566985,1.143352937661915,-0.5843206757121361,0,Ratecoin
REV,SHA-256,PoW/PoS,1195525.0,222725000.0,-0.3027789428276932,0.7597759948832917,-0.4342022210576945,0,Revenu
CKC,SHA-256,PoW/PoS,16662820.0,525000000.0,-0.30044559076276656,0.7596446774354958,-0.43422654336057287,0,Clockcoin
VIP,NIST5,PoW/PoS,83450403.0,90000000.0,-0.3502719414220128,1.424946808752143,-0.6751463434061654,0,VIP Tokens
BSD,X11,PoW/PoS,24387724.5010828,139000000.0,-0.379073959601926,1.1432705473215046,-0.5842939304127781,0,BitSend
OMNI,Scrypt,PoW,616448.0,616448.0,-0.16967006127778245,-1.1364493522298147,-0.014745043331161176,3,Omni
LIR,POS 3.0,PoS,38589808.6658096,33500000.0,-0.35403701883283484,1.790249326886809,0.03396480425781384,0,Let it Ride
PUT,Scrypt,PoW/PoS,813092338.575672,2000000000.0,-0.30693640867510086,0.926239998506946,-0.60932257888127,0,PutinCoin
IBANK,Scrypt,PoW/PoS,4526324.0,44333333.0,-0.33069803694912664,0.9267486811639903,-0.608966019567968,0,iBankCoin
FRWC,Scrypt,PoW/PoS,100000000.0,100000000.0,-0.3291354769220537,0.9267690678853315,-0.6089965409500772,0,Frankywillcoin
MUDRA,X13,PoS,5000000.0,200000000.0,-0.23159639463259576,1.650352106653603,-0.3038613726074085,0,MudraCoin
PIZZA,X11,PoW,1377917.0,25000000.0,-0.2187781368451689,-0.9199044130604488,0.009937060029558324,3,PizzaCoin
LC,X11,PoS,657000000.0,657000000.0,-0.3322532942454118,1.1183813323431522,-0.18536207950424652,0,Lutetium Coin
KMD,Equihash,dPoW/PoW,115898131.0,200000000.0,-0.2805740575145129,-1.6336580685342015,0.9002588715040357,3,Komodo
GB,X11,PoW/PoS,15563873.0,50000000.0,-0.3798131987114181,1.1433071570777587,-0.5842855686321305,0,GoldBlocks
CTC,Scrypt,PoW/PoS,43165500.0,90000000.0,-0.3299015255569001,0.9267463104156538,-0.6089799007714766,0,CarterCoin
KRB,CryptoNight,PoW,7822432.72439746,10000000.0,0.2987063605149032,-2.263400970807143,0.3818318937346884,3,Karbo
BXT,SHA-256,PoW/PoS,595429.0,21000000.0,-0.304217213060023,0.7598683084955011,-0.43418872285828486,0,BitTokens
ZYD,SHA-256,PoW,6243840.0,9736000.0,-0.14284213118315314,-1.3033400231582608,0.16002742159686822,3,ZayedCoin
MST,X11,PoW/PoS,657636.34549789,3000000.0,-0.3803289025353104,1.1433215598663167,-0.5842782720016725,0,MustangCoin
ZNE,Scrypt,PoW/PoS,2581970.0,21000000.0,-0.33088733171415863,0.9267584567924639,-0.6089639310920022,0,ZoneCoin
COVAL,Multiple,PoW,1000000000.0,1200000000.0,-0.10925547662470714,-1.7597857214951615,0.35324375228288557,3,Circuits of Value
ROOT,Scrypt,PoW/PoS,1939889.0,0.0,-0.3310441476056941,0.9267677879347404,-0.6089623629396429,0,RootCoin
DOPE,Scrypt,PoW,116845228.0,200000000.0,-0.16683420432541732,-1.1364849520310738,-0.01479089659973471,3,DopeCoin
BTCR,Scrypt,PoS,169598616.0,0.0,-0.2935845118092142,0.9018926327865493,-0.2098655590666354,0,BitCurrency
DLC,SHA-256,PoW,9106714.0,10638298.0,-0.14280071639888603,-1.303339059784076,0.1600265570589185,3,DollarCoin
SCN,Scrypt,PoW/PoW,665200057.0,3100000000.0,-0.2719333511557084,0.12153487055861674,-0.37001593341540745,0,Swiscoin
SH,Scrypt,PoW,11119200.0,30000000.0,-0.169333176030021,-1.1364577870408918,-0.014749937841764075,3,Shilling
BUZZ,SHA-256D,PoW/PoS,19577787259.0,20000000000.0,0.04425460398842743,1.8311622865141302,-0.78665724586046,0,BuzzCoin
XPO,PoS,PoS,74033806.7949683,74000000.0,-0.3638217130364558,1.810137497102289,0.013033516252004593,0,Opair
PSB,Scrypt,PoW/PoS,33522957.0,0.0,-0.33065787113899364,0.9267829852811235,-0.6089712427327062,0,PesoBit
HALLO,X11,PoW/PoS,264678458.288619,1500000000.0,-0.36648086943108266,1.1427614014974292,-0.584451421218472,0,Halloween Coin
XZC,Lyra2Z,PoW,7568281.24956067,21400000.0,-0.15352522366672183,-2.214297627708095,0.4125991290885705,3,ZCoin
CFC,PoS,PoS,148716816.0,39999898.0,-0.363149481867579,1.8101890413917456,0.013014765259967443,0,CoffeeCoin
ROYAL,X13,PoS,2500124.0,2500124.0,-0.23302792930800859,1.6504415665634633,-0.30384761945752925,0,RoyalCoin
GNJ,X14,PoW/PoS,100000000.0,100000000.0,-0.4028025933200617,1.7315711110376495,-0.7596498654063211,0,GanjaCoin V2
TEAM,PoS,PoS,17818682.1654,301000000.0,-0.3628990333963545,1.8100062422196075,0.013034321927788823,0,TeamUP
LANA,SHA-256D,PoW/PoS,1082162635.53683,7506000000.0,-0.27058183545795833,1.8279978436120263,-0.7806315040158037,0,LanaCoin
ELE,Ethash,PoW,26205539.0,26205539.0,-0.15285102670926057,-1.935226275995271,0.32978286164159404,3,Elementrem
ZCL,Equihash,PoW,5613550.0,21000000.0,-0.1561760801835892,-2.0643584741072636,0.49038258466998275,3,ZClassic
ARK,DPoS,DPoS,108202084.0,125000000.0,3.7226468759556894,1.7816131463594511,0.2836863326275462,0,ARK
INSANE,X11,PoW/PoS,18342813.0,30000000.0,-0.3799210803596976,1.1433176753166794,-0.5842850284004244,0,InsaneCoin
KLC,Scrypt,PoW,196297971.0,10000000000.0,-0.09634642656347084,-1.1409454351733752,-0.015460794516827562,3,KiloCoin
ATX,X11,PoW,824000000.0,500000000.0,-0.20534766438752047,-0.919726628356921,0.00967438747020747,3,ArtexCoin
EMB,X13,PoW/PoS,92192822723.0,850000000.0,0.8651077219037748,1.7193690898013394,-0.7289674947517302,0,EmberCoin
